Time PLC_Stem PLC_Leaf Psi_LApo Psi_SApo Psi_LSym Psi_SSym Psi_AllSoil transpiration_mm LAI SWS1 SWS2 SWS3 soilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
2010-09-14/15:00:00 2.20237360632676 2.52747476087189 -2.08205564696674 -1.61091366361406 -3.00052362424436 -1.16489252864711 -0.731458029196479 0.229098136195576 2.5 9.97329238953423 29.1443259387344 44.4990874215102 0.00833540417066086 0.416139809126375 2.56933444989624 1.48074440760356 27.0743422109189 1.17802735584211 946.031149302276 4 28.2973178760597 0 
2010-09-14/16:00:00 2.20237360632676 2.52747476087189 -2.03713976517541 -1.59017168066837 -2.90848192307179 -1.20156353327027 -0.748851980089701 0.21403639056376 2.5 9.85630590584511 29.0566598688196 44.490014171121 0.00775556209599226 0.318663478968013 2.318429486563 1.15187792279461 25.8318362094374 0.916392928229061 735.92200622989 4 30.384073346925 0 
2010-09-14/17:00:00 2.20237360632676 2.52747476087189 -1.9385227752677 -1.53492195670067 -2.72532259459053 -1.23189487790523 -0.765943099093589 0.187733439643143 2.5 9.74793374945735 28.9752195183193 44.4814199770367 0.00685290851413244 0.209823705901055 1.95670397732413 0.779573206949488 23.8218914936783 0.620200595695194 498.060659995506 4 33.7597215343348 0 
2010-09-14/18:00:00 2.20237360632676 2.52747476087189 -1.77882802796302 -1.44036823527905 -2.43863864141144 -1.25361032206085 -0.782830533354533 0.146729763725469 2.5 9.65229237447893 28.9041793529726 44.4737112775913 0.00579816144055925 0.100738867746696 1.56462090866835 0.389202211190402 21.2498519163862 0.309635376221716 248.656968260535 4 38.0793929506472 0 
2010-09-14/19:00:00 2.20237360632676 2.52747476087189 -1.54969549473954 -1.30013647206059 -2.0361984571572 -1.26405404824185 -0.796903930691428 0.0362020333979766 2.5 9.57521188093072 28.8485320272732 44.4673855795087 0.00347345477599298 0.00181514364333379 1.20742734720584 0.00736807375976445 18.3784871508118 0.00586177628245263 4.70738045762729 4 42.9017729844399 0 
2010-09-14/20:00:00 2.20237360632676 2.52747476087189 -1.07524013653614 -1.00007457159079 -1.22177168497058 -1.25055076818779 -0.802506882634947 0.0310330545480988 2.5 9.53778920020383 28.8301986384552 44.4645869068351 6.0480885569257e-05 0 1.1379683117274 0 17.7384221545064 0 0 4 43.9767449613615 0 
2010-09-14/21:00:00 2.20237360632676 2.52747476087189 -1.02802126427594 -0.970574729632144 -1.1400104402106 -1.23304187947704 -0.807038301528115 0.0289111927637 2.5 9.50892873605765 28.8200295220225 44.4625540155395 0 0 1.07659428483206 0 17.1449753733906 0 0 4 44.9734228974715 0 
2010-09-14/22:00:00 2.20237360632676 2.52747476087189 -1.01708526628093 -0.964021555609822 -1.12053034381594 -1.21596864191595 -0.81124288575809 0.0268003678720424 2.5 9.48206657707021 28.8111687497909 44.4606347362303 0 0 1.0180176580833 0 16.5515285922747 0 0 4 45.9701008335816 0 
2010-09-14/23:00:00 2.20237360632676 2.52747476087189 -1.0071847684248 -0.958096493530379 -1.10287993067933 -1.19957543892635 -0.815241792369793 0.0248114352831143 2.5 9.45674058418645 28.803153768602 44.4587860483146 0 0 0.962130649620036 0 15.9580818111588 0 0 4 46.9667787696916 0 
2010-09-15/00:00:00 2.20237360632676 2.52747476087189 -0.91266713295286 -0.897885171284493 -0.941483835573271 -1.1790937231117 -0.818167511433288 0.00745876945060718 2.5 9.43810863818872 28.8015544233613 44.4575465684036 0 0 0.363683310136106 0 15.3685997865528 0 0 1.7 79.1819954322351 0 
2010-09-15/01:00:00 2.20237360632676 2.52747476087189 -0.905140850534498 -0.89276757082181 -0.929261946902286 -1.15921173592298 -0.820561830191501 0.00614450823902683 2.5 9.4213684237128 28.8013555874505 44.4564413947516 0 0 0.314263288773259 0 14.7783197438634 0 0 1.7 81.3142621525474 0 
2010-09-15/02:00:00 2.20237360632676 2.52747476087189 -0.897691513544298 -0.887696990523228 -0.917175341479877 -1.14030324107586 -0.822782209423431 0.00494692901673632 2.5 9.40575150289672 28.8017663247036 44.4553956907218 0 0 0.267974896638549 0 14.188039701174 0 0 1.7 83.4465288728598 0 
2010-09-15/03:00:00 2.20237360632676 2.52747476087189 -0.890830928681709 -0.882998541614887 -0.906099779590912 -1.12232673286825 -0.824835926607105 0.00385895401023374 2.5 9.39118862042632 28.8027389641752 44.4544056684369 0 0 0.224672629387187 0 13.5977596584845 0 0 1.7 85.5787955931721 0 
2010-09-15/04:00:00 2.20237360632676 2.52747476087189 -0.884533276967131 -0.878657004718343 -0.895988778857892 -1.10524592938058 -0.826732657855572 0.00287394587576571 2.5 9.37760841109313 28.8042226429224 44.4534671635733 0 0 0.184216270663278 0 13.0074796157951 0 0 1.7 87.7110623134844 0 
2010-09-15/05:00:00 2.20237360632676 2.52747476087189 -0.882300764633429 -0.876941493059554 -0.892748399306342 -1.08914951910921 -0.828600963498095 0.0104396974610629 2.5 9.36412608828233 28.8060338793315 44.4525631705321 0.000705048034813436 0.0614263817560869 0.182170713842457 0.276837990727528 12.9765255508829 0.221875696873995 176.868716298143 1.7 87.8228775836907 0 
2010-09-15/06:00:00 2.20237360632676 2.52747476087189 -0.94043651937319 -0.913874455539621 -0.992217948174506 -1.07623570411492 -0.830903229647849 0.0259952072759415 2.5 9.34810328802828 28.804708749684 44.4513600101092 0.000824390455075681 0.165967800916343 0.255315857312871 0.730448591710773 14.019542989695 0.585428285657401 466.675489148549 1.7 84.0551890076859 0 
2010-09-15/07:00:00 2.20237360632676 2.52747476087189 -1.05465555746545 -0.987139219223567 -1.18627531726103 -1.06892816541189 -0.834483864960168 0.0429117249731839 2.5 9.32565863138512 28.7962668777342 44.4494692240041 0.00119392526827155 0.277610757033031 0.408749977292278 1.17429340578875 15.8756475349268 0.941153947329267 750.243009253923 1.7 77.3503884638866 0 
2010-09-15/08:00:00 2.20237360632676 2.52747476087189 -1.18792448132979 -1.07342973738334 -1.41112631792209 -1.0681091678281 -0.839827772717984 0.06806242494614 2.5 9.29514741184192 28.7790438697308 44.4467202880843 0.0018180735382821 0.391481599091863 0.667240424242148 1.57812514237028 18.35392512883 1.26481056591111 1008.24661873657 1.7 68.3981141957287 0 
2010-09-15/09:00:00 2.20237360632676 2.52747476087189 -1.37067123419527 -1.19241497366943 -1.71817299156378 -1.07565970085917 -0.847611427733401 0.101378883574459 2.5 9.25349229457581 28.7497900963549 44.442787160239 0.00271166991436465 0.498787448033619 1.05498657899732 1.91442333597083 21.1994666215441 1.53434147771442 1223.10379798136 1.7 58.1191737142964 0 
2010-09-15/10:00:00 2.20237360632676 2.52747476087189 -1.59915036857094 -1.34215440942927 -2.1001512712397 -1.09355021120228 -0.858720500209093 0.141274026201383 2.5 9.19751162820512 28.7050042959806 44.4373138403178 0.00384960942998668 0.588236827045993 1.57666877975867 2.16026982045556 24.1195870593792 1.7313785965207 1380.17238529105 1.7 47.5708319466657 0 
2010-09-15/11:00:00 2.20237360632676 2.52747476087189 -1.84846936701867 -1.50723129217383 -2.51369610470135 -1.12295895838795 -0.873976516787085 0.181764153007475 2.5 9.12524516491364 28.6422582267593 44.4300410699396 0.00513394891682136 0.648769740281983 2.19366215522958 2.29891056418737 26.8139304934575 1.84249416830254 1468.7484160086 1.7 37.8380637314274 0 
2010-09-15/12:00:00 2.20237360632676 2.52747476087189 -2.07821662944966 -1.66260866223989 -2.88842379124446 -1.16319946831033 -0.895110819285045 0.212535911127389 2.5 9.03780357372746 28.5620393721531 44.42098163147 0.00638103857992836 0.672177244853622 2.80995555665307 2.32089742959559 29.0053638068498 1.86011585047016 1482.79558001941 1.7 29.9219561452039 0 
2010-09-15/13:00:00 2.20237360632676 2.52747476087189 -2.19362148719851 -1.74602983140394 -3.06617926669709 -1.20983763213362 -0.917262308049206 0.223568173331898 2.5 8.94113688947859 28.4699487430058 44.4106516327993 0.00735285642199067 0.654638393240509 3.28706089873112 2.22473204813767 30.4684819019722 1.78304275450506 1421.35658631018 1.7 24.636739304902 0 
2010-09-15/14:00:00 2.20237360632676 2.52747476087189 -2.24174048492922 -1.78808134429113 -3.1261265257259 -1.25800112210978 -0.943055002383008 0.223544052554512 2.5 8.84258834640387 28.3728374352645 44.3996893339399 0.0078351959765189 0.597098966597863 3.49366563880681 2.01696793163916 31.0527922792391 1.61652728452793 1288.61840076946 1.7 22.5260367880037 0 
2010-09-15/15:00:00 2.20237360632676 2.52747476087189 -2.24324792213645 -1.80078383728805 -3.10580975571028 -1.3044712725436 -0.969955496475242 0.215060835052997 2.5 8.74682379381553 28.2747873458452 44.3884773784835 0.00771800937406938 0.504902681731591 3.36715075535686 1.71176386129299 30.6981943018654 1.3719171946379 1093.62691138163 1.7 23.8069499335664 0 
2010-09-15/16:00:00 2.20237360632676 2.52747476087189 -2.19252470053853 -1.77990985800294 -2.99689691352353 -1.34644518252728 -0.996820361339253 0.196275213152739 2.5 8.65784403227731 28.1794152549026 44.3773620760554 0.00703430483323297 0.387041043833307 2.94625406186513 1.32991899011969 29.4411609901361 1.06588225822369 849.670465909801 1.7 28.3477273664477 0 
2010-09-15/17:00:00 2.20237360632676 2.52747476087189 -2.06526257653425 -1.70904483263048 -2.75969143698421 -1.38057271188589 -1.02202000586264 0.162757098219694 2.5 8.58047062253976 28.0916886421323 44.3668297084721 0.00594803965586168 0.255131902151913 2.35064401904754 0.897455415061221 27.4109875019577 0.719278250455271 573.37429295578 1.7 35.6813165990769 0 
2010-09-15/18:00:00 2.20237360632676 2.52747476087189 -1.85157629216375 -1.58118255037603 -2.37869550826084 -1.4033543497726 -1.04456464053538 0.115863302729513 2.5 8.51996461627298 28.0176391080348 44.3574789224873 0.00468846876595731 0.122033641408128 1.72272533864107 0.443844814077975 24.8164921711661 0.355725661671865 283.567520105373 1.7 45.0534038284657 0 
2010-09-15/19:00:00 2.20237360632676 2.52747476087189 -1.6154384617951 -1.43572418783917 -1.96578254356722 -1.41304306781061 -1.06062155461116 0.0268858410954512 2.5 8.47909764557771 27.9609810926598 44.3497022956359 0.00314839881726257 0 1.17180899543922 0 21.924538 0 0 1.7 55.5000006806148 0 
2010-09-15/20:00:00 2.20237360632676 2.52747476087189 -1.26927096384878 -1.21478864302599 -1.37548155158462 -1.40347232394927 -1.06543470233216 0.0260718755652562 2.5 8.46854470960138 27.9332282520771 44.3446720574239 0 0 1.0002306098551 0 20.8418765272145 0 0 1.7 59.4108952744194 0 
2010-09-15/21:00:00 2.20237360632676 2.52747476087189 -1.23973878319739 -1.19614175810841 -1.32472902571924 -1.39084333102813 -1.06860795261295 0.0213515665003639 2.5 8.46341006565079 27.9113879775974 44.3401794200539 0 0 0.845375986873971 0 19.759215054429 0 0 1.7 63.321789868224 0 
2010-09-15/22:00:00 2.20237360632676 2.52747476087189 -1.21627665645166 -1.18113459697482 -1.28478436199761 -1.37766401200126 -1.07108522457804 0.0171559326893859 2.5 8.46020559008126 27.891762045039 44.3358695684182 0 0 0.705972717716345 0 18.6765535816435 0 0 1.7 67.2326844620285 0 
2010-09-15/23:00:00 2.20237360632676 2.52747476087189 -1.19510385413393 -1.16738733651452 -1.24913583336162 -1.36412298696095 -1.07296678228039 0.0134708957742194 2.5 8.45865075343099 27.874127641458 44.3317243926538 0 0 0.580825727303653 0 17.5938921088581 0 0 1.7 71.1435790558331 0 
2010-09-16/00:00:00 2.20237360632676 2.52747476087189 -1.1616487534586 -1.13662116870755 -1.21043879118085 -1.34888237862893 -1.04552324370383 0.012882479491244 2.5 8.56962201820997 27.8607288021026 44.3279681846035 0 0 0.547341293096762 0 16.5026428229056 0 0 2.3 70.8601029947864 0.404 
2010-09-16/01:00:00 2.20237360632676 2.52747476087189 -1.1466642743442 -1.12681273378251 -1.1853638700805 -1.3340967871204 -1.04748050207659 0.00951894631040492 2.5 8.56587248619969 27.8484080678997 44.324297500457 0 0 0.430126955026334 0 15.4268699703075 0 0 2.3 75.4705581212587 0 
2010-09-16/02:00:00 2.20237360632676 2.52747476087189 -1.12964823338768 -1.11556135079679 -1.15710991373642 -1.31932167331837 -1.04898396405322 0.00666257075245065 2.5 8.56351555223038 27.8376180944978 44.3207587501671 0 0 0.325881435430571 0 14.3510971177094 0 0 2.3 80.0810132477311 0 
2010-09-16/03:00:00 2.20237360632676 2.52747476087189 -1.11478676129759 -1.10556519826512 -1.13276374198105 -1.30464915641348 -1.05006838185681 0.00426151200988405 2.5 8.56237839610472 27.8282281185568 44.3173417161921 0 0 0.233534259891238 0 13.2753242651113 0 0 2.3 84.6914683742034 0 
2010-09-16/04:00:00 2.20237360632676 2.52747476087189 -1.10193453302753 -1.09675673646312 -1.11202839113208 -1.29018573343506 -1.05079461336745 0.00226614861222875 2.5 8.56226474300463 27.8200720527343 44.3140324480283 0 0 0.152084658742 0 12.1995514125133 0 0 2.3 89.3019235006758 0 
2010-09-16/05:00:00 2.20237360632676 2.52747476087189 -1.09594072239242 -1.09232162114469 -1.10299598113897 -1.27620185517371 -1.05136896075597 0.00539222229151234 2.5 8.562381820163 27.8128049307773 44.3107991319329 0.000458228089745321 0.0283862413078973 0.132297967752261 0.131534725857478 11.9157943476687 0.105153627044859 84.0360748533885 2.3 90.5180252187342 0 
2010-09-16/06:00:00 2.20237360632676 2.52747476087189 -1.1275105004786 -1.11215431094367 -1.15744663195395 -1.26419362837164 -1.05224099632745 0.0168415909962042 2.5 8.56114880785703 27.8042459782072 44.3074285688552 0.000512888600895744 0.0778201478924458 0.189267112886614 0.35382914581418 12.7077849438777 0.282863842943344 226.057509825726 2.3 87.1237797740839 0 
2010-09-16/07:00:00 2.20237360632676 2.52747476087189 -1.21464795527592 -1.16825942581793 -1.30508009754644 -1.25650878301069 -1.05449366153523 0.0292947900966948 2.5 8.55512790011257 27.7907344371684 44.3035577514346 0.00076320944647688 0.129769129196242 0.305916031551932 0.571186828303932 14.1294573155282 0.456627451989275 364.924918083068 2.3 81.0308981232687 0 
2010-09-16/08:00:00 2.20237360632676 2.52747476087189 -1.31545366684082 -1.23402847622358 -1.47418804596295 -1.25388992465673 -1.05870743623786 0.0470267533038736 2.5 8.54313739698569 27.7709155928367 44.2990440838119 0.0011780233861993 0.181873966772119 0.494545553153534 0.768795206465611 16.0333856592185 0.614602751384111 491.174715241918 2.3 72.8712051440276 0 
2010-09-16/09:00:00 2.20237360632676 2.52747476087189 -1.4498578050635 -1.3225324028621 -1.69807237490317 -1.2576201254932 -1.06550946537076 0.0706340060374388 2.5 8.52327867081694 27.7425814483154 44.2936582228938 0.00175644073708376 0.230347704321409 0.764502786315809 0.933187595890783 18.2221347773002 0.746023985540621 596.203186263556 2.3 63.4908516914833 0 
2010-09-16/10:00:00 2.20237360632676 2.52747476087189 -1.61677932969103 -1.43347769551718 -1.97411679326989 -1.26911051113384 -1.07572451731352 0.0996791041275033 2.5 8.49352484745834 27.7032371481075 44.2871374259332 0.00247272676444494 0.270433277306144 1.11111714008477 1.05316092691139 20.4687338826832 0.841935014534896 672.852814415612 2.3 53.8625697195727 0 
2010-09-16/11:00:00 2.20237360632676 2.52747476087189 -1.80718444394211 -1.56147428388177 -2.28618423984911 -1.28942582424564 -1.09013322256211 0.130677671929736 2.5 8.45240325530321 27.6507839920417 44.2792516654188 0.00326128287988683 0.297389277194898 1.50401977549812 1.12053921528369 22.5402132105767 0.895799660241448 715.900054209024 2.3 44.9848010869075 0 
2010-09-16/12:00:00 2.20237360632676 2.52747476087189 -1.97890650931142 -1.67962446939389 -2.56234203339657 -1.31813040635658 -1.10901067804453 0.15461245376998 2.5 8.40061393938428 27.5852661849227 44.2699760163991 0.00401332722466229 0.307558788150547 1.88265710752271 1.13073074200299 24.2217627173768 0.903947136070909 722.411307390796 2.3 37.778160274844 0 
2010-09-16/13:00:00 2.20237360632676 2.52747476087189 -2.10520897180225 -1.77043885899972 -2.75782673739786 -1.35297482389062 -1.13168661419352 0.169036393687068 2.5 8.34142333023266 27.5094097223418 44.2595490253258 0.00459611853284519 0.29912797898241 2.16734765423472 1.08304097136566 25.3390076371786 0.865822205009843 691.942842816947 2.3 32.9899677158056 0 
2010-09-16/14:00:00 2.20237360632676 2.52747476087189 -2.16975932582734 -1.82270394241591 -2.8463266183105 -1.39066118622769 -1.15680739661074 0.171995273662885 2.5 8.27949303816359 27.4275195077846 44.2483705471487 0.00489214431498193 0.272435308080913 2.28646804584165 0.980719882429564 25.7760909461118 0.784023018105633 626.571035996666 2.3 31.1167535168233 0 
2010-09-16/15:00:00 2.20237360632676 2.52747476087189 -2.17500161684379 -1.83706747189991 -2.83378750629519 -1.42778060220956 -1.18268158542324 0.164514046617302 2.5 8.21949144157464 27.344150855117 44.236875433382 0.00484011184029693 0.229898327017003 2.20736514587812 0.830740488312108 25.4876876035706 0.664124054766254 530.750867532735 2.3 32.3527678537713 0 
2010-09-16/16:00:00 2.20237360632676 2.52747476087189 -2.12313000193668 -1.81397215349131 -2.72581792555501 -1.46123822865019 -1.20756192896976 0.147114262561708 2.5 8.16548567695064 27.263589374621 44.2254838845751 0.00445652069053676 0.175674045634977 1.9518921476154 0.643323636869725 24.5037047072281 0.514296231200879 411.012323555657 2.3 36.5698374496876 0 
2010-09-16/17:00:00 2.20237360632676 2.52747476087189 -2.01701440527578 -1.75431499072526 -2.52913391139546 -1.4882716350381 -1.22968211873309 0.121007132632159 2.5 8.12094840818054 27.1899547087886 44.2146123762639 0.00382736090521816 0.115117636981666 1.58592245912063 0.431241476807223 22.9261801611186 0.344750065983303 275.51538796017 2.3 43.3306569974026 0 
2010-09-16/18:00:00 2.20237360632676 2.52747476087189 -1.87417250441777 -1.66869974583101 -2.27473147712925 -1.50693576834872 -1.24754665349721 0.0838387733414112 2.5 8.08817272405144 27.1265312422596 44.2046066969601 0.00307540093644837 0.0540544647411223 1.19008900237936 0.208947056850521 20.9187014613727 0.167039850084818 133.493952987833 2.3 51.9341372211088 0 
2010-09-16/19:00:00 2.20237360632676 2.52747476087189 -1.68449896171348 -1.54994950940282 -1.94679645919658 -1.51517854833439 -1.25967467920295 0.0199949685282043 2.5 8.07066942684423 27.077136215581 44.1958767623522 0.00122822874628482 0 0.84118549076948 0 18.763813921527 0 0 2.3 61.1693696226876 0 
2010-09-16/20:00:00 2.20237360632676 2.52747476087189 -1.41784115851999 -1.37716209502281 -1.49714297933154 -1.50874969120226 -1.26230959545836 0.0199047383868763 2.5 8.07332700654235 27.0496120115953 44.1892506831675 0 0 0.783508767505548 0 18.3591619597031 0 0 2.3 62.9035923327353 0 
2010-09-16/21:00:00 2.20237360632676 2.52747476087189 -1.40397863158193 -1.36781147930284 -1.47448470482969 -1.50031893550986 -1.26275494329933 0.0182102949714849 2.5 8.07881274548428 27.0263126910341 44.1829978585439 0 0 0.728133248217178 0 17.9545099978791 0 0 2.3 64.637815042783 0 
2010-09-16/22:00:00 2.20237360632676 2.52747476087189 -1.39363840257616 -1.36067606508557 -1.45789684801778 -1.49184075195615 -1.26296399054296 0.0165985637672075 2.5 8.08458872063202 27.0043579994048 44.1768349842182 0 0 0.674989496672222 0 17.5498580360551 0 0 2.3 66.3720377528307 0 
2010-09-16/23:00:00 2.20237360632676 2.52747476087189 -1.38364543932793 -1.35370847068541 -1.44200607794208 -1.48335664317614 -1.26297968056353 0.0150699633379464 2.5 8.09059277368586 26.9836677782701 44.1707567956001 0 0 0.624009726394672 0 17.1452060742312 0 0 2.3 68.1062604628784 0 
2010-09-17/00:00:00 2.20237360632676 2.52747476087189 -1.2054661219267 -1.2006400866294 -1.21487423885066 -1.46391411566339 -1.14172011453671 0.00222797563739249 2.5 8.48788987144589 26.9793462643254 44.1662973467691 0 0 0.155833283903965 0 16.7432603291139 0 0 1.5 91.8295570025823 1.414 
2010-09-17/01:00:00 2.20237360632676 2.52747476087189 -1.1982100800265 -1.19545991395881 -1.20357139264327 -1.44471871306786 -1.14355778891796 0.00124818242062189 2.5 8.48214654650083 26.9768743944895 44.1620208278705 0 0 0.117528126567753 0 16.3407426075949 0 0 1.5 93.6780737440795 0 
2010-09-17/02:00:00 2.20237360632676 2.52747476087189 -1.19162850694452 -1.19068138728851 -1.19347486982444 -1.42649994137377 -1.145113161716 0.000334479152857247 2.5 8.47724903637233 26.9749966303835 44.1578029682002 0 0 0.0810538117391702 0 15.938224886076 0 0 1.5 95.5265904855767 0 
2010-09-17/03:00:00 2.20237360632676 2.52747476087189 -1.18758776692988 -1.18751665227017 -1.18772640143573 -1.40924266602552 -1.14641908099146 5.82573716528197e-05 2.5 8.4730711667409 26.9736190983016 44.1536355115051 0 0 0.0463503706709262 0 15.535707164557 0 0 1.5 97.375107227074 0 
2010-09-17/04:00:00 2.20237360632676 2.52747476087189 -1.1859872678805 -1.18593586719946 -1.18608747096137 -1.39304071527901 -1.14757194652261 1.6791232963953e-05 2.5 8.46934317495548 26.972484786674 44.1494934020538 0 0 0.0133593371932259 0 15.133189443038 0 0 1.5 99.2236239685712 0 
2010-09-17/05:00:00 2.20237360632676 2.52747476087189 -1.18449970012091 -1.18445068598171 -1.18459525075668 -1.37787510264006 -1.14861143824126 7.44285269618752e-06 2.5 8.4659695952966 26.9715429217461 44.145371970273 2.80197959249839e-05 0.0384698614315075 0.00592163655053423 0.164520039152155 15.0395213473702 0.132718756714598 105.110025013877 1.5 99.6537840180035 0 
2010-09-17/06:00:00 2.20237360632676 2.52747476087189 -1.18309215982904 -1.18304425205649 -1.18318555365803 -1.36375222740125 -1.14955050579778 0.00795475183403604 2.5 8.46290553467612 26.9707813057818 44.1412703767764 7.20319855207599e-05 0.10785944321656 0.0444490693835594 0.456693900527259 15.5130578777196 0.368416194096951 291.776658670193 1.5 97.4791214944304 0 
2010-09-17/07:00:00 2.20237360632676 2.52747476087189 -1.24692834865387 -1.224129087999 -1.29137437890491 -1.35295097822716 -1.151343297983 0.0168093389731992 2.5 8.45685702101949 26.9667641129141 44.1368409387596 0.0002319204193559 0.178472817986129 0.120705664316217 0.742478335205883 16.3748885272193 0.598959263831167 474.361158603758 1.5 93.5212625014808 0 
2010-09-17/08:00:00 2.20237360632676 2.52747476087189 -1.31184987708625 -1.26658262702292 -1.40009614066181 -1.34598842249704 -1.1545996792123 0.0283812378105632 2.5 8.44696656926744 26.9585168847069 44.1319774803821 0.000489416718171729 0.246481023132609 0.236762763364654 1.00239760624579 17.5350313001593 0.808636836705297 640.420692879252 1.5 88.1934390948152 0 
2010-09-17/09:00:00 2.20237360632676 2.52747476087189 -1.39289033088822 -1.3202282714524 -1.53454141945477 -1.34339183247125 -1.15961135625336 0.0417756126302463 2.5 8.43238912810751 26.9450335571925 44.1265688792768 0.000833780928754353 0.307184358581047 0.391454711089545 1.2187386448625 18.8723580351332 0.983159732636541 778.638578662156 1.5 82.0519185448075 0 
2010-09-17/10:00:00 2.20237360632676 2.52747476087189 -1.48340913382494 -1.38092623305381 -1.68319447660881 -1.34552401938482 -1.16669492726768 0.0560995788601061 2.5 8.4125344713295 26.9255086626887 44.1205216188663 0.00124145220508181 0.355417114899127 0.576360482571356 1.37675816679478 20.2472411514801 1.11063450467991 879.59549545222 1.5 75.7379245954774 0 
2010-09-17/11:00:00 2.20237360632676 2.52747476087189 -1.57595836867549 -1.44395022241638 -1.83330171618854 -1.35240177712031 -1.17601047789185 0.0700890049733607 2.5 8.38731965061308 26.8996047574136 44.1137872725819 0.0016724898220985 0.386325571219391 0.772806939172874 1.46568740276253 21.5161318826891 1.18237395778266 936.411396209396 1.5 69.9106885897703 0 
2010-09-17/12:00:00 2.20237360632676 2.52747476087189 -1.6614273811378 -1.50340605756888 -1.96948213027813 -1.36361054112232 -1.18751397771452 0.0815923302571812 2.5 8.35727777239919 26.8675775265031 44.1063761428938 0.00207222926810612 0.396254919581467 0.952322126635088 1.47946597229707 22.5465479128922 1.1934891667709 945.214371189797 1.5 65.1786204578395 0 
2010-09-17/13:00:00 2.20237360632676 2.52747476087189 -1.72676486435563 -1.55069827469996 -2.06999796654614 -1.3781172104337 -1.20084551441518 0.0885625672327159 2.5 8.32379815961843 26.8305671630701 44.0983884148293 0.00238004179403852 0.383467740185104 1.08220776272151 1.41715488865479 23.2309055876171 1.14322264852083 905.404512196113 1.5 62.0357858662908 0 
2010-09-17/14:00:00 2.20237360632676 2.52747476087189 -1.76115063245905 -1.57849112044955 -2.1172363104113 -1.39432837151854 -1.21529609555679 0.0895447779859999 2.5 8.28902100818545 26.7905521279237 44.090012143468 0.00254395386680537 0.348523953622503 1.1352729408335 1.28300054921196 23.4977525056447 1.03499998318185 819.694795329861 1.5 60.8103218208087 0 
2010-09-17/15:00:00 2.20237360632676 2.52747476087189 -1.75897130666539 -1.58267374406252 -2.10265467907831 -1.410329168609 -1.22988717756537 0.0841801107914634 2.5 8.25548674992714 26.7500528125913 44.0814959256386 0.00253559233264871 0.294281226491375 1.09961834912756 1.08614535050109 23.3192277197609 0.876196366550388 693.926196153472 1.5 61.6301765448023 0 
2010-09-17/16:00:00 2.20237360632676 2.52747476087189 -1.72179563569227 -1.56374106148421 -2.02991520511623 -1.42424604469886 -1.24354521995487 0.0735162108355589 2.5 8.22563330507522 26.7116557427768 44.0731023944026 0.00235866857895233 0.225554256574306 0.983288227696964 0.840004648995724 22.7139706419276 0.6776340026645 536.669636858379 1.5 64.4097506640791 0 
2010-09-17/17:00:00 2.20237360632676 2.52747476087189 -1.65881805633083 -1.52722198981085 -1.91535807454587 -1.43465533869932 -1.25534426329432 0.0579107316297924 2.5 8.20125755962754 26.6774514999066 44.0650510983349 0.00204699590951602 0.148498788850617 0.811103092473229 0.561352526736717 21.7451749399643 0.452844588483187 358.641892081791 1.5 68.8588344644437 0 
2010-09-17/18:00:00 2.20237360632676 2.52747476087189 -1.57454264666418 -1.47571649007332 -1.76719934740344 -1.4404731629693 -1.2645293151578 0.0393021286825816 2.5 8.18369322054091 26.6492060036915 44.0575345120356 0.0016533759481976 0.0698013076345685 0.615515807215966 0.269178665361613 20.5139906144521 0.217147151100835 171.975258425475 1.5 74.5129081012261 0 
2010-09-17/19:00:00 2.20237360632676 2.52747476087189 -1.48037297261831 -1.41647550489537 -1.60493792321024 -1.44122897632863 -1.27065698402495 0.00852768313749502 2.5 8.17347125268771 26.6279388130893 44.0506733794456 0.0012343607394954 0 0.425788248336051 0 19.1437491265823 0 0 1.5 80.8055859010082 0 
2010-09-17/20:00:00 2.20237360632676 2.52747476087189 -1.33151136747486 -1.31978798362209 -1.35436552397789 -1.43443952483184 -1.272082397603 0.0047110365735462 2.5 8.17461030597844 26.6177581221323 44.0449093420673 0 0 0.251519525151429 0 17.6718012362869 0 0 1.5 87.5653387574899 0 
2010-09-17/21:00:00 2.20237360632676 2.52747476087189 -1.30564965935898 -1.30235172139846 -1.31207882614051 -1.42565550760272 -1.27162218130225 0.000883422655308029 2.5 8.17851051161415 26.6110310166157 44.0394831898962 0 0 0.10455622409547 0 16.1998533459916 0 0 1.5 94.3250916139716 0 
2010-09-17/22:00:00 2.20237360632676 2.52747476087189 -1.29427607025887 -1.29413721838829 -1.29454675510185 -1.4163078331952 -1.27060939231173 0 2.5 8.18337074935264 26.6058579300951 44.0342064378613 0 0 0 0 14.7279054556962 0 0 1.5 101.084844470453 0 
2010-09-17/23:00:00 2.20237360632676 2.52747476087189 -1.29172852686656 -1.2916492661766 -1.29188304165437 -1.40727056269969 -1.26950453083431 0 2.5 8.18823135209611 26.6011979877833 44.0289751292113 0 0 0 0 13.2559575654008 0 0 1.5 107.844597326935 0 
2010-09-18/00:00:00 2.20237360632676 2.52747476087189 -1.15424785295272 -1.14025238635124 -1.18153132237474 -1.38895531935603 -1.0649182627438 0.00715429025012813 2.5 8.97155787478029 26.6126201263132 44.0253980875839 0 0 0.353590276938 0 11.7869720859539 0 0 3.3 74.4411769398716 2.828 
