Time PLC_Trunk PLC_Leaf Psi_LApo Psi_TApo Psi_LSym Psi_TSym Psi_AllSoil transpiration_mm LAI SWS1 SWS2 SWS3 SoilEvaporation_mm ETP VPD RG Tair Rn PAR WS RH PPT 
2010-09-30/18:00:00 2.01475286482997 2.31915267756379 -2.84808956423932 -2.73589145892753 -3.06728168400363 -2.58929494838727 -2.34511079278226 0.0365956912280797 2.5 7.1625940023056 23.2790699338888 48.7733025411005 0.0015271149340426 0.0584238819700241 0.763259430099617 0.245709117229271 16.6759336805804 0.194898893773741 156.980824896478 2.72 59.8102364718556 0 
2010-09-30/19:00:00 2.01475286482997 2.31915267756379 -2.69542144287956 -2.62379947843164 -2.83534332626831 -2.59554433956695 -2.35079169749317 0.0101640172318697 2.5 7.16166572699917 23.2655685205503 48.7491370309411 0.000942112760921872 0 0.624176038411308 0 15.45654296875 0 0 2.72 64.4719780209079 0 
2010-09-30/20:00:00 2.01475286482997 2.31915267756379 -2.50027258546098 -2.47690123531053 -2.54593125114515 -2.58988500178351 -2.34682960799888 0.0118469880438994 2.5 7.16899541083083 23.2613933696221 48.7266880337862 0 0 0.593837225007646 0 15.16943359375 0 0 2.72 65.5695997180183 0 
2010-09-30/21:00:00 2.01475286482997 2.31915267756379 -2.48850448372732 -2.46661886626153 -2.53126059687151 -2.58216004083789 -2.34196715756606 0.0111872873438207 2.5 7.17727813357314 23.2593063203036 48.7046308838424 0 0 0.564375170569879 0 14.88232421875 0 0 2.72 66.6672214151287 0 
2010-09-30/22:00:00 2.01475286482997 2.31915267756379 -2.47716506204678 -2.45653293557871 -2.51747233393586 -2.57418524715898 -2.33662897629751 0.0105404785116988 2.5 7.1852784053028 23.2578994639195 48.6827032815948 0 0 0.535770620188588 0 14.59521484375 0 0 2.72 67.764843112239 0 
2010-09-30/23:00:00 2.01475286482997 2.31915267756379 -2.4659264041392 -2.44651151621988 -2.50385565817172 -2.56599129525474 -2.33126171270093 0.00991156824698827 2.5 7.19302831258301 23.2571403964136 48.6609038457255 0 0 0.508004652950961 0 14.30810546875 0 0 2.72 68.8624648093494 0 
2010-10-01/00:00:00 2.01475286482997 2.31915267756379 -2.43572977965864 -2.42218121652556 -2.46219848217833 -2.55638676147515 -2.32526938312401 0.0069788117740745 2.5 7.20123342888114 23.2577664489959 48.6393805181845 0 0 0.391140666015505 0 14.0201745877789 0 0 1.88 75.5737525096834 0 
2010-10-01/01:00:00 2.01475286482997 2.31915267756379 -2.42261027601577 -2.41051779883416 -2.44623434433653 -2.54653965700204 -2.31908786277596 0.00602093165851685 2.5 7.20927398139021 23.2590963891638 48.618009991843 0 0 0.347174611044623 0 13.7350145489816 0 0 1.88 77.913886495286 0 
2010-10-01/02:00:00 2.01475286482997 2.31915267756379 -2.40815275678968 -2.3978302451605 -2.42831899041249 -2.53639364884623 -2.31279365304917 0.00510028123562717 2.5 7.21720403138354 23.261127018909 48.5967962059246 0 0 0.304678261610965 0 13.4498545101843 0 0 1.88 80.2540204808886 0 
2010-10-01/03:00:00 2.01475286482997 2.31915267756379 -2.39376632039743 -2.38516405101222 -2.41057185962062 -2.52596448302215 -2.30637276456391 0.00420932951517469 2.5 7.22504551245839 23.2638437826782 48.5757407391834 0 0 0.263617153990687 0 13.164694471387 0 0 1.88 82.5941544664912 0 
2010-10-01/04:00:00 2.01475286482997 2.31915267756379 -2.37948637757357 -2.37254797340057 -2.39304136152175 -2.5152803979547 -2.29983005419307 0.00334811728241713 2.5 7.23280908005331 23.2672222656834 48.5548430234745 0 0 0.223957447291966 0 12.8795344325897 0 0 1.88 84.9342884520938 0 
2010-10-01/05:00:00 2.01475286482997 2.31915267756379 -2.36639025145967 -2.36085110555534 -2.37721162074432 -2.50441039615881 -2.29349655842789 0.00524766456569471 2.5 7.24030695164626 23.2712118966198 48.5340971909316 0.000199082395768499 0.0119742360947837 0.192521024264739 0.0555825737536798 12.6461712048743 0.0435876705273204 35.5110887870732 1.88 86.8493576969641 0 
2010-10-01/06:00:00 2.01475286482997 2.31915267756379 -2.38636971680268 -2.37380799003197 -2.41091051911318 -2.49479152350365 -2.28768390697006 0.0146822026422202 2.5 7.24653252220856 23.2747487822158 48.5133015596116 0.000431699432557326 0.0886882160208074 0.235031685941502 0.408658958092172 12.9601679284678 0.320469003509942 261.087667669998 1.88 84.2725786807035 0 
2010-10-01/07:00:00 2.01475286482997 2.31915267756379 -2.47734004285833 -2.44016288147311 -2.54996997545868 -2.48985190350387 -2.28504056157388 0.0300185661277061 2.5 7.2492179540651 23.2751895136476 48.4919436482401 0.00057633168909027 0.166515107819003 0.344009168521272 0.754133957623389 13.7141059286223 0.591389355664307 481.807806259387 1.88 78.0854707512747 0 
2010-10-01/08:00:00 2.01475286482997 2.31915267756379 -2.62243785495658 -2.54819564004135 -2.76747870433035 -2.4927057374706 -2.28783768912351 0.0442777749216601 2.5 7.24612633706769 23.2700088266998 48.4695164787822 0.00084135029891243 0.241729935561913 0.522521939122891 1.06846402205371 14.8195309919469 0.837885952708145 682.629791867649 1.88 69.0139235242042 0 
2010-10-01/09:00:00 2.01475286482997 2.31915267756379 -2.76154315761279 -2.65379612621023 -2.97203958430443 -2.50342670273318 -2.2964217941587 0.0606723194946756 2.5 7.23741648074706 23.2590150870588 48.4459414388443 0.00121424524387143 0.309405221567953 0.768958565917643 1.3302280769472 16.1467514137933 1.04316045890781 849.867938049602 1.88 58.1222374778416 0 
2010-10-01/10:00:00 2.01475286482997 2.31915267756379 -2.90057153530013 -2.76154289181403 -3.17218024946413 -2.52209801850508 -2.31065046574813 0.0747110487535014 2.5 7.22335173816808 23.2420509086795 48.4211375273491 0.00166702344235182 0.363741980767696 1.06942557723518 1.52158733454843 17.5400538087281 1.19322375589795 972.12524151705 1.88 46.6882571054154 0 
2010-10-01/11:00:00 2.01475286482997 2.31915267756379 -3.00853995296068 -2.84824324433697 -3.32169831954298 -2.54728134092232 -2.32940473544024 0.082978643854505 2.5 7.2053841408923 23.2201576598009 48.3952467792587 0.0021509686770523 0.398998031419261 1.39153224351818 1.62950097768798 18.835971860775 1.27784927798001 1041.07006907843 1.88 36.0534504580974 0 
2010-10-01/12:00:00 2.01475286482997 2.31915267756379 -3.07671377496869 -2.90660905761649 -3.40903323355854 -2.57643276428619 -2.35063306896896 0.0858231945768994 2.5 7.18566624320195 23.19522441338 48.3685831612975 0.00259953915241132 0.41066699200188 1.68463376990634 1.64661486992164 19.8824646701656 1.29126993567439 1052.00394467216 1.88 27.4655241859856 0 
2010-10-01/13:00:00 2.01475286482997 2.31915267756379 -3.11557236894968 -2.94359589225362 -3.45154852827375 -2.60728689569848 -2.37253026508024 0.0859303296880525 2.5 7.16591547665134 23.1688698048965 48.3414282664256 0.00293989347702088 0.396488503389038 1.89032757382893 1.57176272777572 20.5567546368119 1.2325711333379 1004.1817427456 1.88 21.9320389411553 0 
2010-10-01/14:00:00 2.01475286482997 2.31915267756379 -3.13711990745086 -2.96758571918927 -3.46832477069858 -2.63827353258932 -2.39396122958511 0.0835183496543889 2.5 7.14714980231976 23.1421076710219 48.3139641886506 0.00311015356761426 0.357009005415616 1.96139331728073 1.41004560103846 20.7797320877901 1.10575309734542 900.862467330125 1.88 20.1021994122441 0 
2010-10-01/15:00:00 2.01475286482997 2.31915267756379 -3.14422747472746 -2.98032695849885 -3.46442630084245 -2.66811415960411 -2.41417560299148 0.0784936341252131 2.5 7.13005393985481 23.1156863682554 48.2863343448902 0.003077483240516 0.295612512094002 1.88040644484946 1.1724842446468 20.5252366557673 0.919458267273118 749.08715630212 1.88 22.1906877297833 0 
2010-10-01/16:00:00 2.01475286482997 2.31915267756379 -3.12930482787523 -2.97573725947541 -3.42931703195023 -2.69549100690453 -2.43252729357916 0.0724732173918761 2.5 7.11525650014559 23.0903929739811 48.2587020811562 0.00284917781215686 0.218070196586462 1.66717978788642 0.875268072450134 19.8231264898839 0.68638232792366 559.199046287586 1.88 27.9524763301451 0 
2010-10-01/17:00:00 2.01475286482997 2.31915267756379 -3.08838100488691 -2.95041137920491 -3.35792080365714 -2.71894400857223 -2.44825640852015 0.0618927069096461 2.5 7.10342115541922 23.0671812937112 48.2312782873726 0.00247028598661919 0.131703386933913 1.37032420105524 0.538651875410723 18.7557752102841 0.42240901938751 344.138698179073 1.88 36.7115753066447 0 
2010-10-01/18:00:00 2.01475286482997 2.31915267756379 -3.00873343335336 -2.89421313458144 -3.23246222963199 -2.73639616891093 -2.46024205503577 0.0363620596379004 2.5 7.09554362019709 23.0475400618981 48.2044018537817 0.00200868565949145 0.0442850531510422 1.04825462066422 0.185575491072231 17.4484075938456 0.145527686404888 118.562119296147 1.88 47.4403415244066 0 
2010-10-01/19:00:00 2.01475286482997 2.31915267756379 -2.85275344206908 -2.77783645613309 -2.9991125352748 -2.74376755306703 -2.46638716552691 0.0125006708402458 2.5 7.09468862782501 23.0346095616378 48.1787793451295 0.00069295508289769 0 0.849889709118099 0 16.5431522793404 0 0 1.88 54.8692180810791 0 
2010-10-01/20:00:00 2.01475286482997 2.31915267756379 -2.65320158665416 -2.62519244760135 -2.7079207153228 -2.73868949261725 -2.46241760944407 0.0142246502548471 2.5 7.10125968896196 23.0303401810587 48.1549135535643 0 0 0.777248743558167 0 16.188157129001 0 0 1.88 57.7824461039722 0 
2010-10-01/21:00:00 2.01475286482997 2.31915267756379 -2.63619370832211 -2.6108876447101 -2.68563206301205 -2.73107444110154 -2.457832346378 0.0128745443256914 2.5 7.10890374194174 23.0282015447129 48.1314890511822 0 0 0.707386881915198 0 15.8331619786615 0 0 1.88 60.6956741268652 0 
2010-10-01/22:00:00 2.01475286482997 2.31915267756379 -2.61923355485123 -2.596444669263 -2.66375430789668 -2.72278447059491 -2.45261507486046 0.0115579123435076 2.5 7.11648815704761 23.0269158723007 48.1082448930447 0 0 0.64022675202637 0 15.478166828322 0 0 1.88 63.6089021497583 0 
2010-10-01/23:00:00 2.01475286482997 2.31915267756379 -2.60225862814271 -2.58191681912043 -2.64199873093966 -2.71387319884507 -2.44714430406023 0.010279231339661 2.5 7.12403627653434 23.0264554078185 48.085181870557 0 0 0.575692658197525 0 15.1231716779825 0 0 1.88 66.5221301726513 0 
2010-10-02/00:00:00 2.01475286482997 2.31915267756379 -2.56226665451401 -2.54965973987335 -2.58689573657773 -2.70271586243448 -2.44068729609508 0.00644922359297717 2.5 7.13235508376192 23.027684940311 48.062491932674 0 0 0.364027412029862 0 14.7652941176471 0 0 2.71 78.3371454909497 0 
2010-10-02/01:00:00 2.01475286482997 2.31915267756379 -2.54779863276786 -2.53665860933599 -2.56956197130019 -2.69125815453316 -2.43393122183492 0.00550590341524502 2.5 7.14056998408719 23.0296545229105 48.0399831770846 0 0 0.320458295507417 0 14.4123529411765 0 0 2.71 80.4899964187378 0 
2010-10-02/02:00:00 2.01475286482997 2.31915267756379 -2.53213010267046 -2.52272239491105 -2.55050915994851 -2.6795279671895 -2.42704516106117 0.00460624131485154 2.5 7.14868072727654 23.0323021900763 48.0176472818161 0 0 0.278650990793967 0 14.0594117647059 0 0 2.71 82.642847346526 0 
2010-10-02/03:00:00 2.01475286482997 2.31915267756379 -2.51660140074942 -2.50886362180159 -2.53171805680208 -2.66754415493318 -2.42002083046528 0.00374285488826747 2.5 7.15670473435238 23.0356113445491 47.9954851462113 0 0 0.238555033845311 0 13.7064705882353 0 0 2.71 84.7956982743141 0 
2010-10-02/04:00:00 2.01475286482997 2.31915267756379 -2.50125227716814 -2.49511550312746 -2.51324118290319 -2.65533796801959 -2.41286721600134 0.00291578718658532 2.5 7.16464941018389 23.0395565468256 47.9734955085467 0 0 0.200121077764525 0 13.3535294117647 0 0 2.71 86.9485492021022 0 
2010-10-02/05:00:00 2.01475286482997 2.31915267756379 -2.48699714656543 -2.48222756607236 -2.49631507981913 -2.64297527505579 -2.40588538754228 0.00471486376196127 2.5 7.17231280067364 23.0440920091398 47.9516724993468 0.000211352000194166 0.013094820185701 0.168830787256189 0.0595639163903583 13.0545794001315 0.0472135995696398 38.0547243605067 2.71 88.7720678301714 0 
2010-10-02/06:00:00 2.01475286482997 2.31915267756379 -2.50410869605824 -2.49310625283719 -2.5256032555956 -2.63185305966822 -2.39941838793299 0.0145727741606036 2.5 7.17889715915604 23.0482746923688 47.9298193129632 0.000357717425118085 0.108807986401634 0.199722624275151 0.491576076904947 13.3497902874345 0.389649933374117 314.062493578161 2.71 86.971356904405 0 
2010-10-02/07:00:00 2.01475286482997 2.31915267756379 -2.59717432128648 -2.56194770263041 -2.66599364054449 -2.62569070531452 -2.39610536832719 0.0288454459313291 2.5 7.1820739437921 23.0494864513395 47.907378056788 0.000459768259703423 0.205629800090091 0.280142775552013 0.91399406668234 14.0722615266815 0.72448140566445 583.940653713717 2.71 82.5644670842181 0 
2010-10-02/08:00:00 2.01475286482997 2.31915267756379 -2.733154328485 -2.66455564908953 -2.86716987120258 -2.62716562074795 -2.39797096194905 0.0412324802017755 2.5 7.18008447616502 23.0457134474929 47.8839012623057 0.000647632952132089 0.298848727389412 0.411807530496845 1.29803079779794 15.1364902411625 1.02888980493922 829.297454148685 2.71 76.0729440540617 0 
2010-10-02/09:00:00 2.01475286482997 2.31915267756379 -2.85588154355572 -2.75891130752606 -3.04532424013872 -2.63584254150835 -2.40497646720506 0.0547399023618638 2.5 7.17338356008353 23.037111249231 47.8593832157707 0.000911934069451219 0.382357378915191 0.592825704265448 1.61751480167693 16.4165273112143 1.28213020184653 1033.41223440471 2.71 68.2650452381134 0 
2010-10-02/10:00:00 2.01475286482997 2.31915267756379 -2.97251530281354 -2.85044236878158 -3.21099905560551 -2.65136938401042 -2.416691177605 0.0655978665963948 2.5 7.16244706218869 23.0238245927278 47.833810760373 0.00123250992723914 0.449059429635245 0.81232957437524 1.85067377142723 17.7608831745689 1.46694468183667 1182.37490952295 2.71 60.0648182296289 0 
2010-10-02/11:00:00 2.01475286482997 2.31915267756379 -3.06144407131557 -2.92260262045125 -3.33268708271874 -2.6722549157807 -2.4319895109305 0.0718444922260134 2.5 7.14854872607309 23.0068205931507 47.8073413717035 0.00157491733158285 0.491985315580245 1.0462248371312 1.98161830857378 19.0104562817193 1.5707384435187 1266.03391936658 2.71 52.4427417976036 0 
2010-10-02/12:00:00 2.01475286482997 2.31915267756379 -3.11885982069709 -2.97190565254858 -3.40595197402773 -2.6963820013612 -2.44923024588606 0.0741808372342864 2.5 7.13329517481273 22.9875085232167 47.7802347137679 0.0018923433481065 0.505705315700926 1.25764353696148 2.00142475930611 20.0173624131747 1.58643811356127 1278.68804066779 2.71 46.3008718662557 0 
2010-10-02/13:00:00 2.01475286482997 2.31915267756379 -3.15250150669088 -3.00359261724694 -3.44341243663809 -2.72193211454543 -2.46703570989184 0.0739807034312104 2.5 7.11794185419659 22.9670612437532 47.7527154853937 0.00213337093339385 0.487541411308191 1.40465961248592 1.90874334673853 20.6624364504648 1.51297378539593 1219.47491597184 2.71 42.3660851871847 0 
2010-10-02/14:00:00 2.01475286482997 2.31915267756379 -3.169549384681 -3.0226507280822 -3.45653308966457 -2.74752632419237 -2.48446146667436 0.0717603658557466 2.5 7.10332194862417 22.946306233172 47.7249486763054 0.00225418851140511 0.438240420682738 1.45381665616823 1.70989015597425 20.8693353049201 1.3553519315816 1092.42982187244 2.71 41.1040550799963 0 
2010-10-02/15:00:00 2.01475286482997 2.31915267756379 -3.17146606108484 -3.02985069012768 -3.44812824969679 -2.77200283524522 -2.50083560033369 0.0678806142916698 2.5 7.0900367216309 22.9258982194067 47.6970734826777 0.00223150873191046 0.362006339593616 1.3931942864901 1.4184167033434 20.6135729537303 1.12431422097329 906.210671580506 2.71 42.6641400226441 0 
2010-10-02/16:00:00 2.01475286482997 2.31915267756379 -3.15492376181911 -3.02235223850741 -3.41391773636812 -2.79421299978215 -2.51557113524611 0.0622249050775226 2.5 7.07861857368975 22.9064942305346 47.6692400728389 0.00207029540735267 0.265946110384719 1.23744146260397 1.05418642296013 19.9254183067051 0.835605491741092 673.507992446752 2.71 46.861707405189 0 
2010-10-02/17:00:00 2.01475286482997 2.31915267756379 -3.11500384527074 -2.99607074754383 -3.34735356042727 -2.81283281415404 -2.52798504770471 0.0527929611821025 2.5 7.06966224093752 22.8889141132952 47.6416461173406 0.00180209024106634 0.159043848822259 1.02161692769 0.642021006513567 18.8863129475997 0.508900766668447 410.180087494779 2.71 53.1999843917116 0 
2010-10-02/18:00:00 2.01475286482997 2.31915267756379 -3.04038051415852 -2.94193252837024 -3.23271016743546 -2.8260393218561 -2.53711279074391 0.0305684241292417 2.5 7.06401515699902 22.8743727952129 47.6145923653852 0.00147471294972756 0.0508214554801538 0.787687473953699 0.210008845998978 17.6192327024146 0.16646443286397 134.172318277125 2.71 60.9288498890927 0 
2010-10-02/19:00:00 2.01475286482997 2.31915267756379 -2.90091730641841 -2.83617212038457 -3.02740459898126 -2.83023204733909 -2.54102495343761 0.00973993565277329 2.5 7.06390976404806 22.8654195956801 47.5887004973221 0.000783814406455033 0 0.662799262914644 0 16.8665573770492 0 0 2.71 65.5199769112786 0 
2010-10-02/20:00:00 2.01475286482997 2.31915267756379 -2.71510713601867 -2.69228614469258 -2.75969061137624 -2.82313824062031 -2.53642541978707 0.0116392535244491 2.5 7.07048273631938 22.8637779098405 47.5644396922099 0 0 0.633896921107502 0 16.6833365477338 0 0 2.71 66.6375771196933 0 
2010-10-02/21:00:00 2.01475286482997 2.31915267756379 -2.70306921201818 -2.68148171618247 -2.74524290969336 -2.81404620046991 -2.53120280951975 0.011110562708126 2.5 7.07789328937953 22.8638361148446 47.5405777558286 0 0 0.605564411272355 0 16.5001157184185 0 0 2.71 67.7551773281079 0 
2010-10-02/22:00:00 2.01475286482997 2.31915267756379 -2.69148209077527 -2.67090750950177 -2.73167694139654 -2.80477329333061 -2.52549860866625 0.0105800404032819 2.5 7.08507831401983 22.8644225289861 47.5168536465767 0 0 0.577793560428686 0 16.3168948891032 0 0 2.71 68.8727775365224 0 
2010-10-02/23:00:00 2.01475286482997 2.31915267756379 -2.6799190944856 -2.66034591143957 -2.71815759655958 -2.79534155798692 -2.51976735485321 0.0100547337324358 2.5 7.09206530718225 22.8655150900687 47.4932665066487 0 0 0.550576286677168 0 16.1336740597879 0 0 2.71 69.9903777449371 0 
2010-10-03/00:00:00 2.01475286482997 2.31915267756379 -2.63086223084898 -2.62077283891829 -2.65057303788018 -2.78328763895415 -2.51294350384627 0.00508194588319401 2.5 7.10000053945562 22.8683326598287 47.4701020769915 0 0 0.285742210523674 0 15.9507957813998 0 0 4.71 84.2423801912677 0 
2010-10-03/01:00:00 2.01475286482997 2.31915267756379 -2.61828199057831 -2.60901564281325 -2.63638488458098 -2.77096011399895 -2.5057500474843 0.00462469852158475 2.5 7.10788213326453 22.8718273816902 47.4471305575651 0 0 0.264627010120271 0 15.7686289549377 0 0 4.71 85.235758679761 0 
2010-10-03/02:00:00 2.01475286482997 2.31915267756379 -2.60555756328306 -2.59715739836142 -2.6219682678042 -2.75862590678254 -2.49855075647148 0.0041745423294761 2.5 7.11557717258034 22.875801786763 47.4243105044215 0 0 0.243958607608429 0 15.5864621284756 0 0 4.71 86.2291371682543 0 
2010-10-03/03:00:00 2.01475286482997 2.31915267756379 -2.5929109235697 -2.58536670193595 -2.60764944277858 -2.74628963827909 -2.49134119326933 0.00373061400351284 2.5 7.12310233247882 22.8802404247408 47.4016413832661 0 0 0.223730400472641 0 15.4042953020134 0 0 4.71 87.2225156567476 0 
2010-10-03/04:00:00 2.01475286482997 2.31915267756379 -2.58034906993047 -2.57364894969099 -2.59343853835113 -2.73395793433215 -2.48412141141385 0.00329315456035494 2.5 7.13047179671588 22.8851270532393 47.3791222932485 0 0 0.203935861132859 0 15.2221284755513 0 0 4.71 88.2158941452409 0 
2010-10-03/05:00:00 2.01475286482997 2.31915267756379 -2.5684019943503 -2.56246329943879 -2.58000392934808 -2.72165853927809 -2.47718876016706 0.00559514362402719 2.5 7.13754801217415 22.8904338404169 47.3567495154936 0.000161250678224381 0.010143760092459 0.186924330544154 0.0442523352227767 15.0623343991216 0.0349783994831591 28.2723252812184 4.71 89.0872712296239 0 
2010-10-03/06:00:00 2.01475286482997 2.31915267756379 -2.58687609655833 -2.57458102542916 -2.61089595587985 -2.71076291353783 -2.47082971354138 0.0177272977616331 2.5 7.14346263735286 22.8952798697924 47.3343245602739 0.00036265095422361 0.104217954475417 0.211781258906477 0.452422754064841 15.2948034337632 0.357608784876192 289.047870652537 4.71 87.8195885085786 0 
2010-10-03/07:00:00 2.01475286482997 2.31915267756379 -2.69723307113493 -2.65747363793875 -2.77490777369188 -2.70574763255465 -2.4681560417574 0.0308031656335693 2.5 7.1455911764438 22.8967106238891 47.3111717505878 0.000440977676399424 0.198558588149714 0.277630904361472 0.851528482034364 15.8812757202131 0.673074161305632 544.032085744177 4.71 84.6214817798657 0 
2010-10-03/08:00:00 2.01475286482997 2.31915267756379 -2.82474922464988 -2.75487572826007 -2.96125527143321 -2.70819498913906 -2.47056721869951 0.0410877906808365 2.5 7.14298034665872 22.893535537563 47.2869959985847 0.000585144600297354 0.288168818082734 0.384051490331001 1.21437112332362 16.7517346198232 0.959876084698997 775.848217678981 4.71 79.8747605310873 0 
2010-10-03/09:00:00 2.01475286482997 2.31915267756379 -2.93006437277718 -2.8368908784876 -3.11208969032432 -2.71695954535341 -2.47741630914585 0.0516469928092806 2.5 7.13651299029935 22.8863564371248 47.2618974062631 0.000785882723363058 0.367160377468101 0.527271840914383 1.51622355155457 17.8022594399367 1.19846947793962 968.698380159864 4.71 74.1461172967718 0 
2010-10-03/10:00:00 2.01475286482997 2.31915267756379 -3.02366495593774 -2.91137349594005 -3.24303945526049 -2.73127600107486 -2.48798334815509 0.0596198400655959 2.5 7.12686597367218 22.875579471959 47.2359310863012 0.00102611341210019 0.429131620766494 0.696851848808124 1.73651502257799 18.9074321200241 1.37259459557237 1109.44015331372 4.71 68.1194724471532 0 
2010-10-03/11:00:00 2.01475286482997 2.31915267756379 -3.09418642841266 -2.96938127090311 -3.3380078992281 -2.74973776070638 -2.50121000252633 0.0642195890609601 2.5 7.11511949396387 22.8620504995562 47.2092524426737 0.00127927947223692 0.468055081707793 0.873471216270793 1.86023303669251 19.9353104047168 1.47038509858594 1188.48221788688 4.71 62.5143236029127 0 
2010-10-03/12:00:00 2.01475286482997 2.31915267756379 -3.14134165847885 -3.01023952214241 -3.39746501381238 -2.77070969797738 -2.51586083148028 0.0660442976253719 2.5 7.10242479053936 22.8467699928754 47.1820596918244 0.00151125969752636 0.479380926353884 1.03000241612895 1.8789464156899 20.7631799150129 1.48517672580641 1200.43798780188 4.71 57.9998476207635 0 
2010-10-03/13:00:00 2.01475286482997 2.31915267756379 -3.17000110669793 -3.03723708561708 -3.42937114820685 -2.79279006038521 -2.53092013826614 0.0658922734741032 2.5 7.08968413288728 22.8305733209077 47.154524382388 0.00168581540712501 0.460992667334395 1.13711109314355 1.79137987371682 21.2922045393186 1.41596145228302 1144.49269709685 4.71 55.1150101787617 0 
2010-10-03/14:00:00 2.01475286482997 2.31915267756379 -3.18428309201688 -3.05318646397896 -3.44039568620517 -2.81484956041661 -2.54564719344802 0.0641476839211263 2.5 7.07754203415273 22.8140995551315 47.1267833615026 0.00177275316417265 0.413749652592922 1.17211808130407 1.60350092589817 21.4592260912853 1.26745618452274 1024.45892487939 4.71 54.2042207663271 0 
2010-10-03/15:00:00 2.01475286482997 2.31915267756379 -3.18517236424578 -3.05857392189231 -3.43249722663663 -2.83590407473876 -2.55947907892935 0.060950043736485 2.5 7.06649049264404 22.7978849031026 47.0989586044309 0.00175623463827268 0.341512420542307 1.12717818643279 1.32811321204316 21.2443045193186 1.04978131110687 848.516774360911 4.71 55.3762149787272 0 
2010-10-03/16:00:00 2.01475286482997 2.31915267756379 -3.17077460865328 -3.05170212104433 -3.40339663828884 -2.85498135150347 -2.57191232594761 0.055969976085406 2.5 7.05697030687004 22.7824694733029 47.0711813402355 0.00163960699559758 0.250673534085604 1.01232448136658 0.983983949751298 20.6730984715588 0.777771014933979 628.656412341107 4.71 58.4910729984987 0 
2010-10-03/17:00:00 2.01475286482997 2.31915267756379 -3.13673229210357 -3.02896039350132 -3.34727729951688 -2.870967843372 -2.58237889331239 0.0476076359233524 2.5 7.04947120365015 22.7685149478066 47.0436204962668 0.00144433693250998 0.149287566176538 0.851593460978874 0.594564979547268 19.8138020099652 0.469962348169967 379.860959155199 4.71 63.1769240766748 0 
2010-10-03/18:00:00 2.01475286482997 2.31915267756379 -3.07266624344947 -2.98201282265421 -3.2497683024849 -2.88227111799553 -2.59004386244512 0.0272583762763994 2.5 7.04472149162035 22.7570270128284 47.0165383344446 0.00120352688721931 0.0459477628596811 0.674491948492138 0.186394560705204 18.769003187261 0.147331962776935 119.08541378388 4.71 68.8743427309613 0 
2010-10-03/19:00:00 2.01475286482997 2.31915267756379 -2.93422117580174 -2.87591320284883 -3.04813261979634 -2.88501000357378 -2.5928111779872 0.00844096625471278 2.5 7.04494074376297 22.7505243247531 46.9905772011758 0.000702329837580312 0 0.553561350852043 0 17.9824928092042 0 0 4.71 73.16328219218 0 
2010-10-03/20:00:00 2.01475286482997 2.31915267756379 -2.75167861516891 -2.73342869189713 -2.78733197449577 -2.87673421196341 -2.58768794616152 0.00898647819691365 2.5 7.05142439171491 22.7506868060158 46.9662102487824 0 0 0.479954669162665 0 17.4685906040268 0 0 4.71 75.965655191298 0 
2010-10-03/21:00:00 2.01475286482997 2.31915267756379 -2.73099496976519 -2.71567977726116 -2.7609149893423 -2.86596118621443 -2.58169940432804 0.00753097064882751 2.5 7.05898215417583 22.7526976417689 46.9423161316168 0 0 0.410424182774455 0 16.9546883988495 0 0 4.71 78.768028190416 0 
2010-10-03/22:00:00 2.01475286482997 2.31915267756379 -2.71051874608661 -2.69789235434455 -2.73518587892989 -2.85449371736811 -2.57486671522302 0.00613814313984873 2.5 7.06660004637035 22.7554817501993 46.9186436301742 0 0 0.344806890073267 0 16.4407861936721 0 0 4.71 81.570401189534 0 
2010-10-03/23:00:00 2.01475286482997 2.31915267756379 -2.69027104103398 -2.68020712164209 -2.70993208446961 -2.84240376716774 -2.56772739589903 0.00481310240036447 2.5 7.0742858814585 22.7590109619663 46.8951915370814 0 0 0.282944851336985 0 15.9268839884947 0 0 4.71 84.372774188652 0 
2010-10-04/00:00:00 2.01475286482997 2.31915267756379 -1.33496440427947 -1.32297809310287 -1.35838106485251 -2.73391182105191 -0.94567122853405 0.00540220529986493 2.5 13.9857761169984 22.8217228650856 46.8862437362417 0 0 0.245097130781415 0 15.4139370829361 0 0 4.59 86.0109001028659 10.8 
2010-10-04/01:00:00 2.01475286482997 2.31915267756379 -1.30603549021075 -1.29675001351999 -1.32417575478464 -2.62559560632838 -0.949510558665447 0.00424126703133186 2.5 13.8614830204302 22.8903501743881 46.8786979367272 0 0 0.204473452316696 0 14.9029742612011 0 0 4.59 87.9395791469989 0 
2010-10-04/02:00:00 2.01475286482997 2.31915267756379 -1.28225939516204 -1.27515218069302 -1.29614416974968 -2.52409899723781 -0.956546752654976 0.003177006269504 2.5 13.7403837191451 22.9598190570879 46.8714194610632 0 0 0.166198313725806 0 14.3920114394662 0 0 4.59 89.8682581911318 0 
2010-10-04/03:00:00 2.01475286482997 2.31915267756379 -1.26029848448299 -1.25516140692071 -1.27033436622585 -2.42899737191967 -0.962955426614706 0.0022054076663643 2.5 13.6222398431208 23.0303496694174 46.8643829447012 0 0 0.130175193946851 0 13.8810486177312 0 0 4.59 91.7969372352648 0 
